Sender,Receiver,Timestamp,Discussion Title,Discussion Category,Parent Category,Category Text,Discussion Identifier,Comment ID,Discussion ID
107,100,5/3/13 14:17,"Possible Goals- Moore County Schools, NC",Group N,Units 2-3: Submit & Review Goals/Challenges Statements,,"Possible Goals- Moore County Schools, NCGroup NUnits 2-3: Submit & Review Goals/Challenges Statements",1538,173
444,444,5/3/13 14:20,Additional recommended resources,Data & Assessment,Units 4-5 Planning Elements Discussions,,Additional recommended resourcesData & AssessmentUnits 4-5 Planning Elements Discussions,1539,226
445,87,5/3/13 15:29,"Small, rural school with good support from population",Group N,Units 2-3: Submit & Review Goals/Challenges Statements,,"Small, rural school with good support from populationGroup NUnits 2-3: Submit & Review Goals/Challenges Statements",1540,233
445,58,5/3/13 15:31,A reveiw of School and District Digital Learning Transitions,Group N,Units 2-3: Submit & Review Goals/Challenges Statements,,A reveiw of School and District Digital Learning TransitionsGroup NUnits 2-3: Submit & Review Goals/Challenges Statements,1541,224
445,195,5/3/13 15:36,Catawba County Schools Goals and Challenges,Group N,Units 2-3: Submit & Review Goals/Challenges Statements,,Catawba County Schools Goals and ChallengesGroup NUnits 2-3: Submit & Review Goals/Challenges Statements,1542,177
211,74,5/3/13 16:01,Community partnerships and digital learning,Academic Supports,Units 4-5 Planning Elements Discussions,,Community partnerships and digital learningAcademic SupportsUnits 4-5 Planning Elements Discussions,1543,210
361,37,5/3/13 17:22,Christian Brothers High School Educational Technology Goals,Group A-C,Units 2-3: Submit & Review Goals/Challenges Statements,,Christian Brothers High School Educational Technology GoalsGroup A-CUnits 2-3: Submit & Review Goals/Challenges Statements,1544,149
361,251,5/3/13 17:26,Colorado (Denver) Suburban Middle School,Group A-C,Units 2-3: Submit & Review Goals/Challenges Statements,,Colorado (Denver) Suburban Middle SchoolGroup A-CUnits 2-3: Submit & Review Goals/Challenges Statements,1545,215
361,113,5/3/13 17:40,Rural Charter School in Northern California - Tech Goals and Challenges,Group A-C,Units 2-3: Submit & Review Goals/Challenges Statements,,Rural Charter School in Northern California - Tech Goals and ChallengesGroup A-CUnits 2-3: Submit & Review Goals/Challenges Statements,1546,216
87,445,5/3/13 17:49,"Small, rural school with good support from population",Group N,Units 2-3: Submit & Review Goals/Challenges Statements,,"Small, rural school with good support from populationGroup NUnits 2-3: Submit & Review Goals/Challenges Statements",1547,233
361,13,5/3/13 17:55,Goals and Challenges from teacher perspective,Group A-C,Units 2-3: Submit & Review Goals/Challenges Statements,,Goals and Challenges from teacher perspectiveGroup A-CUnits 2-3: Submit & Review Goals/Challenges Statements,1548,118
361,310,5/3/13 18:05,Goals and challenges teaching students in different parts of the world,Group A-C,Units 2-3: Submit & Review Goals/Challenges Statements,,Goals and challenges teaching students in different parts of the worldGroup A-CUnits 2-3: Submit & Review Goals/Challenges Statements,1549,212
136,445,5/3/13 18:08,What Hinders the Use of Data?,Data & Assessment,Units 4-5 Planning Elements Discussions,,What Hinders the Use of Data?Data & AssessmentUnits 4-5 Planning Elements Discussions,1550,209
361,99,5/3/13 18:17,Large urban district with close to 90% Poverty - CA,Group A-C,Units 2-3: Submit & Review Goals/Challenges Statements,,Large urban district with close to 90% Poverty - CAGroup A-CUnits 2-3: Submit & Review Goals/Challenges Statements,1551,191
107,87,5/3/13 18:24,"Small, rural school with good support from population",Group N,Units 2-3: Submit & Review Goals/Challenges Statements,,"Small, rural school with good support from populationGroup NUnits 2-3: Submit & Review Goals/Challenges Statements",1552,233
445,207,5/3/13 18:49,My Goals for Manteo High School,Group N,Units 2-3: Submit & Review Goals/Challenges Statements,,My Goals for Manteo High SchoolGroup NUnits 2-3: Submit & Review Goals/Challenges Statements,1553,114
107,207,5/3/13 19:07,My Goals for Manteo High School,Group N,Units 2-3: Submit & Review Goals/Challenges Statements,,My Goals for Manteo High SchoolGroup NUnits 2-3: Submit & Review Goals/Challenges Statements,1554,114
44,182,5/3/13 19:15,Cloud Computing,Technology & Infrastructure,Units 4-5 Planning Elements Discussions,,Cloud ComputingTechnology & InfrastructureUnits 4-5 Planning Elements Discussions,1555,234
44,41,5/3/13 19:18,Can social media be used for professional development?,Professional Learning,Units 4-5 Planning Elements Discussions,,Can social media be used for professional development?Professional LearningUnits 4-5 Planning Elements Discussions,1556,230
432,195,5/3/13 20:35,Catawba County Schools Goals and Challenges,Group N,Units 2-3: Submit & Review Goals/Challenges Statements,,Catawba County Schools Goals and ChallengesGroup NUnits 2-3: Submit & Review Goals/Challenges Statements,1557,177
41,1,5/3/13 20:40,Can social media be used for professional development?,Professional Learning,Units 4-5 Planning Elements Discussions,,Can social media be used for professional development?Professional LearningUnits 4-5 Planning Elements Discussions,1558,230
41,44,5/3/13 20:40,Can social media be used for professional development?,Professional Learning,Units 4-5 Planning Elements Discussions,,Can social media be used for professional development?Professional LearningUnits 4-5 Planning Elements Discussions,1558,230
41,1,5/3/13 20:42,Crowdsource: PD Lessons Learned,Professional Learning,Units 4-5 Planning Elements Discussions,,Crowdsource: PD Lessons LearnedProfessional LearningUnits 4-5 Planning Elements Discussions,1559,217
432,64,5/3/13 20:53,"Private, Suburban High School in Raleigh, NC",Group N,Units 2-3: Submit & Review Goals/Challenges Statements,,"Private, Suburban High School in Raleigh, NCGroup NUnits 2-3: Submit & Review Goals/Challenges Statements",1560,112
432,165,5/3/13 21:12,"Rhode Island -  suburban, public district",Group O-T,Units 2-3: Submit & Review Goals/Challenges Statements,,"Rhode Island -  suburban, public districtGroup O-TUnits 2-3: Submit & Review Goals/Challenges Statements",1561,199
432,336,5/3/13 21:25,Rural NC K-5 Schools,Group O-T,Units 2-3: Submit & Review Goals/Challenges Statements,,Rural NC K-5 SchoolsGroup O-TUnits 2-3: Submit & Review Goals/Challenges Statements,1562,198
432,54,5/3/13 21:36,Small Vermont elementary school,Group U-Z,Units 2-3: Submit & Review Goals/Challenges Statements,,Small Vermont elementary schoolGroup U-ZUnits 2-3: Submit & Review Goals/Challenges Statements,1563,137
432,74,5/3/13 21:55,Suburban HS (1300 students) in WI,Group U-Z,Units 2-3: Submit & Review Goals/Challenges Statements,,Suburban HS (1300 students) in WIGroup U-ZUnits 2-3: Submit & Review Goals/Challenges Statements,1564,219
432,157,5/3/13 21:58,Suburban Virginian Public Middle with Stratified Socioeconomics,Group U-Z,Units 2-3: Submit & Review Goals/Challenges Statements,,Suburban Virginian Public Middle with Stratified SocioeconomicsGroup U-ZUnits 2-3: Submit & Review Goals/Challenges Statements,1565,197
19,445,5/3/13 23:13,Flipped Classroom?,Use of Time,Units 4-5 Planning Elements Discussions,,Flipped Classroom?Use of TimeUnits 4-5 Planning Elements Discussions,1566,235
29,36,5/4/13 0:47,Crowdsource: Curriculum &amp; Instruction Lessons Learned,Curriculum & Instruction,Units 4-5 Planning Elements Discussions,,Crowdsource: Curriculum &amp; Instruction Lessons LearnedCurriculum & InstructionUnits 4-5 Planning Elements Discussions,1567,207
44,445,5/4/13 0:50,Crowdsource: PD Lessons Learned,Professional Learning,Units 4-5 Planning Elements Discussions,,Crowdsource: PD Lessons LearnedProfessional LearningUnits 4-5 Planning Elements Discussions,1568,217
44,41,5/4/13 0:56,Can social media be used for professional development?,Professional Learning,Units 4-5 Planning Elements Discussions,,Can social media be used for professional development?Professional LearningUnits 4-5 Planning Elements Discussions,1569,230
44,1,5/4/13 0:56,Can social media be used for professional development?,Professional Learning,Units 4-5 Planning Elements Discussions,,Can social media be used for professional development?Professional LearningUnits 4-5 Planning Elements Discussions,1569,230
44,195,5/4/13 1:47,Catawba County Schools Goals and Challenges,Group N,Units 2-3: Submit & Review Goals/Challenges Statements,,Catawba County Schools Goals and ChallengesGroup NUnits 2-3: Submit & Review Goals/Challenges Statements,1570,177
3,7,5/4/13 14:54,PA Suburban,Group O-T,Units 2-3: Submit & Review Goals/Challenges Statements,,PA SuburbanGroup O-TUnits 2-3: Submit & Review Goals/Challenges Statements,1571,203
71,175,5/4/13 15:13,Transforming Culture in Northeast Vermont,Group U-Z,Units 2-3: Submit & Review Goals/Challenges Statements,,Transforming Culture in Northeast VermontGroup U-ZUnits 2-3: Submit & Review Goals/Challenges Statements,1572,196
71,157,5/4/13 15:20,Suburban Virginian Public Middle with Stratified Socioeconomics,Group U-Z,Units 2-3: Submit & Review Goals/Challenges Statements,,Suburban Virginian Public Middle with Stratified SocioeconomicsGroup U-ZUnits 2-3: Submit & Review Goals/Challenges Statements,1573,197
71,112,5/4/13 15:28,Urban/Suburban School District in Wisconsin,Group U-Z,Units 2-3: Submit & Review Goals/Challenges Statements,,Urban/Suburban School District in WisconsinGroup U-ZUnits 2-3: Submit & Review Goals/Challenges Statements,1574,180
61,445,5/4/13 15:57,Ask Questions about the Self Assessment,Self-Assessment Discussion with Metiri Group,Units 4-5 Planning Elements Discussions,,Ask Questions about the Self AssessmentSelf-Assessment Discussion with Metiri GroupUnits 4-5 Planning Elements Discussions,1575,220
61,445,5/4/13 16:03,What Educators Want,Professional Learning,Units 4-5 Planning Elements Discussions,,What Educators WantProfessional LearningUnits 4-5 Planning Elements Discussions,1576,205
231,64,5/4/13 16:36,Student-driven technology advisories,Unit 3: Discussion with Expert Panel from Case Study Schools,Unit 1-3 Expert Panel Discussions,,Student-driven technology advisoriesUnit 3: Discussion with Expert Panel from Case Study SchoolsUnit 1-3 Expert Panel Discussions,1577,176
231,7,5/4/13 16:58,How do we train our students to be prepared for the changes to a digital learning environment?,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,How do we train our students to be prepared for the changes to a digital learning environment?Unit 1 Expert PanelUnit 1-3 Expert Panel Discussions,1578,75
199,211,5/4/13 18:47,Community partnerships and digital learning,Academic Supports,Units 4-5 Planning Elements Discussions,,Community partnerships and digital learningAcademic SupportsUnits 4-5 Planning Elements Discussions,1579,210
199,445,5/4/13 18:52,What Hinders the Use of Data?,Data & Assessment,Units 4-5 Planning Elements Discussions,,What Hinders the Use of Data?Data & AssessmentUnits 4-5 Planning Elements Discussions,1580,209
34,29,5/4/13 19:02,Planning for a small private school,Curriculum & Instruction,Units 4-5 Planning Elements Discussions,,Planning for a small private schoolCurriculum & InstructionUnits 4-5 Planning Elements Discussions,1581,236
30,42,5/4/13 19:44,"What is ""data""? What is ""assessment""?",Data & Assessment,Units 4-5 Planning Elements Discussions,,"What is ""data""? What is ""assessment""?Data & AssessmentUnits 4-5 Planning Elements Discussions",1582,237
30,445,5/4/13 19:46,What Hinders the Use of Data?,Data & Assessment,Units 4-5 Planning Elements Discussions,,What Hinders the Use of Data?Data & AssessmentUnits 4-5 Planning Elements Discussions,1583,209
42,30,5/4/13 19:58,"What is ""data""? What is ""assessment""?",Data & Assessment,Units 4-5 Planning Elements Discussions,,"What is ""data""? What is ""assessment""?Data & AssessmentUnits 4-5 Planning Elements Discussions",1584,237
35,29,5/4/13 20:37,Planning for a small private school,Curriculum & Instruction,Units 4-5 Planning Elements Discussions,,Planning for a small private schoolCurriculum & InstructionUnits 4-5 Planning Elements Discussions,1585,236
35,293,5/4/13 20:46,Crowdsource: Curriculum &amp; Instruction Lessons Learned,Curriculum & Instruction,Units 4-5 Planning Elements Discussions,,Crowdsource: Curriculum &amp; Instruction Lessons LearnedCurriculum & InstructionUnits 4-5 Planning Elements Discussions,1586,207
445,445,5/4/13 22:12,Flipped Classroom?,Use of Time,Units 4-5 Planning Elements Discussions,,Flipped Classroom?Use of TimeUnits 4-5 Planning Elements Discussions,1587,235
445,34,5/4/13 22:16,Small rural non-profit Montessori school,Group N,Units 2-3: Submit & Review Goals/Challenges Statements,,Small rural non-profit Montessori schoolGroup NUnits 2-3: Submit & Review Goals/Challenges Statements,1588,156
445,66,5/4/13 22:19,Rural 1:1,Group N,Units 2-3: Submit & Review Goals/Challenges Statements,,Rural 1:1Group NUnits 2-3: Submit & Review Goals/Challenges Statements,1589,147
445,162,5/4/13 22:22,"Moore County, NC... a great place to live-1/2 way to the coast or the mountains",Group N,Units 2-3: Submit & Review Goals/Challenges Statements,,"Moore County, NC... a great place to live-1/2 way to the coast or the mountainsGroup NUnits 2-3: Submit & Review Goals/Challenges Statements",1590,124
30,42,5/4/13 23:05,"What is ""data""? What is ""assessment""?",Data & Assessment,Units 4-5 Planning Elements Discussions,,"What is ""data""? What is ""assessment""?Data & AssessmentUnits 4-5 Planning Elements Discussions",1591,237
50,54,5/5/13 0:45,Small Vermont elementary school,Group U-Z,Units 2-3: Submit & Review Goals/Challenges Statements,,Small Vermont elementary schoolGroup U-ZUnits 2-3: Submit & Review Goals/Challenges Statements,1592,137
43,41,5/5/13 1:09,Can social media be used for professional development?,Professional Learning,Units 4-5 Planning Elements Discussions,,Can social media be used for professional development?Professional LearningUnits 4-5 Planning Elements Discussions,1593,230
24,25,5/5/13 1:58,Houston Texas Suburban Public High School,Group D-L,Units 2-3: Submit & Review Goals/Challenges Statements,,Houston Texas Suburban Public High SchoolGroup D-LUnits 2-3: Submit & Review Goals/Challenges Statements,1594,182
24,268,5/5/13 1:58,Houston Texas Suburban Public High School,Group D-L,Units 2-3: Submit & Review Goals/Challenges Statements,,Houston Texas Suburban Public High SchoolGroup D-LUnits 2-3: Submit & Review Goals/Challenges Statements,1594,182
24,117,5/5/13 2:14,"Suburban Middle School Columbia, SC",Group D-L,Units 2-3: Submit & Review Goals/Challenges Statements,,"Suburban Middle School Columbia, SCGroup D-LUnits 2-3: Submit & Review Goals/Challenges Statements",1595,154
24,445,5/5/13 2:31,Ask Questions about the Self Assessment,Self-Assessment Discussion with Metiri Group,Units 4-5 Planning Elements Discussions,,Ask Questions about the Self AssessmentSelf-Assessment Discussion with Metiri GroupUnits 4-5 Planning Elements Discussions,1596,220
68,117,5/5/13 4:00,"Suburban Middle School Columbia, SC",Group D-L,Units 2-3: Submit & Review Goals/Challenges Statements,,"Suburban Middle School Columbia, SCGroup D-LUnits 2-3: Submit & Review Goals/Challenges Statements",1597,154
68,11,5/5/13 4:08,"AKS, Kyrgyzstan, Private school. Grade 5-11",Group D-L,Units 2-3: Submit & Review Goals/Challenges Statements,,"AKS, Kyrgyzstan, Private school. Grade 5-11Group D-LUnits 2-3: Submit & Review Goals/Challenges Statements",1598,115
